	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Kingdom	Phylum	Class	Order	Family	Genus	Species
zOTU_2009	5.493799061	5.877688324	1.346283047	4.365863729	1.26621E-05	2.59574E-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	Anaerofilum_pentosovorans
zOTU_5236	2.795569427	4.917803304	1.310921535	3.751409352	0.000175843	0.000327708	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	Marvinbryantia_formatexigens
zOTU_563	21.2827781	7.817493729	1.241258244	6.298039723	3.01433E-10	9.15464E-10	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	Mucispirillum_schaedleri
zOTU_1471	1.146335128	-2.222045752	1.722787831	-1.289796522	0.197121316	0.230913541	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Parvibacter	Parvibacter_caecicola
zOTU_3691	3.026649852	5.01335583	1.367301035	3.666607208	0.00024579	0.000438147	Bacteria	Candidatus_Saccharibacteria	g__Saccharibacteria_genera_incertae_sedis	Unclassified_g__Saccharibacteria_genera_incertae_sedis	Unclassified_g__Saccharibacteria_genera_incertae_sedis	Unclassified_g__Saccharibacteria_genera_incertae_sedis	Unclassified_g__Saccharibacteria_genera_incertae_sedis
zOTU_159	0	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	lactobacilli	Unclassified _Lactobacillus
zOTU_119	15.4796066	6.403569323	1.222274129	5.239061491	1.61395E-07	3.89247E-07	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea_formicigenerans
zOTU_6	6.648385189	2.961920799	0.81246559	3.645595376	0.000266773	0.000465435	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	lactobacilli	Lactobacillus_johnsonii
zOTU_67	0.871697986	3.172991367	2.33485819	1.358965346	0.17415757	0.206969866	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter_saccharivorans
zOTU_58	0	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella_oxytoca
zOTU_2468	0.130254822	1.068163877	3.53380296	0.302270355	0.762445975	0.762445975	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Unclassified _Oscillibacter
zOTU_1066	72.93588371	9.609155871	1.243838452	7.725405063	1.11498214457364e-14	6.6743228192848e-14	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Unclassified_Porphyromonadaceae	Unclassified_Porphyromonadaceae
zOTU_794	13.79169236	7.206323648	1.451539003	4.964609033	6.88396E-07	1.48549E-06	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Turicibacter_sanguinis
zOTU_257	127.784179	10.41636994	1.258880776	8.274310115	1.29201490904293e-16	9.6313838674109e-16	Bacteria	Bacteroidetes	Unclassified_Bacteroidetes	Unclassified_Bacteroidetes	Unclassified_Bacteroidetes	Unclassified_Bacteroidetes	Unclassified_Bacteroidetes
zOTU_1671	7.124423395	6.252435708	1.335342272	4.682271982	2.83713E-06	5.96524E-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Unclassified _Odoribacter
zOTU_6854	5.92971051	1.853281176	1.040158444	1.781729685	0.074793324	0.094354654	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Unclassified_Coriobacteriaceae	Unclassified_Coriobacteriaceae
zOTU_183	33.15112189	-3.0113345	0.572161947	-5.263080702	1.41661E-07	3.52007E-07	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides_goldsteinii
zOTU_745	0	NA	NA	NA	NA	NA	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Olsenella	Olsenella_scatoligenes
