""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"
"vOTU_131400"	0.611552128176577	1.35878630729894	3.06251508357151	0.443683139582882	0.657271687059032	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Salasmaviridae"
"vOTU_133564"	54.9321708772686	6.69008483346884	0.968741632855315	6.90595366873019	4.98672727101824e-12	3.27188168492517e-11	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC5"	"Malouviridae"
"vOTU_13426"	8.29616782346624	3.17232698788341	1.0575524490358	2.99968761906392	0.00270256621093538	0.00700978110961363	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Ulrikviridae"
"vOTU_136270"	1.60916005591558	2.75342728945936	3.04712221994988	0.903615638201951	0.366199246134389	0.481902402147601	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Smillaviridae"
"vOTU_1377"	71.2689969763011	2.40088299038699	0.564471906800983	4.25332591659601	0.0000210618685492061	0.0000760058734601786	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC5"	"Stellaviridae"
"vOTU_141797"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Solviridae"
"vOTU_143128"	4.33711470066242	1.29609653151711	1.45057739348215	0.893503881516997	0.371587394427066	0.481902402147601	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Hansviridae"
"vOTU_143131"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Augustviridae"
"vOTU_14340"	438.237663455583	2.25053695777213	0.330327430376234	6.81304896541237	9.55515996888091e-12	5.66484483869368e-11	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC7"	"Filucaviridae"
"vOTU_146023"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Andreaviridae"
"vOTU_149"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Simoneviridae"
"vOTU_15405"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Kristofferviridae"
"vOTU_16507"	70.825613247638	-8.10386973271081	0.729583881472901	-11.107522984678	1.1531392305674e-28	1.36729365910134e-27	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Jeppeviridae"
"vOTU_16805"	13662.633197749	-0.778711370640952	0.305750531061927	-2.54688476888771	0.0108689316629925	0.0237400349481151	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Morganviridae"
"vOTU_1690"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Ingridviridae"
"vOTU_17089"	4.65496275082135	-0.0363147686280802	1.20190281478397	-0.0302143968558785	0.975896066743235	0.987797238288884	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Cecilieviridae"
"vOTU_17650"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Arnviridae"
"vOTU_17884"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Siljaviridae"
"vOTU_19722"	0.879360692176464	-4.438513333489	3.10020716982151	-1.43168281677916	0.15223461623687	NA	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"Cystoviridae"
"vOTU_2105"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Theaviridae"
"vOTU_214"	0.671245022907912	-2.54740492170013	3.05946261808697	-0.832631491112313	0.405052592951603	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Lyngeviridae"
"vOTU_22514"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Liliviridae"
"vOTU_23494"	0.262682041162989	0.115110878615972	3.09616603480193	0.0371785225088343	0.970342663326122	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Jacobviridae"
"vOTU_23787"	183.995542065532	1.50277827705691	0.332665880533981	4.5173802454424	0.00000626094156222005	0.0000247456261744888	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Rigmorviridae"
"vOTU_24149"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC11"	"Kayaviridae"
"vOTU_24540"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC4"	"Kaisaviridae"
"vOTU_249"	2.87460143227605	-1.09319156090898	0.883570869254936	-1.23724264679619	0.215997013186805	0.31452196657026	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC10"	"Flandersviridae"
"vOTU_25322"	8.00526927335069	5.06701826937028	1.05550348636609	4.80056990319866	0.00000158214736014915	0.00000656591154461898	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC9"	"Edithviridae"
"vOTU_265"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Karolineviridae"
"vOTU_26595"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Albaviridae"
"vOTU_2693"	19.0838196649795	0.357819503020141	1.01019521959072	0.354208271907198	0.723182804866499	0.800322304052258	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Gustavviridae"
"vOTU_27559"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Jasminviridae"
"vOTU_2820"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Sidselviridae"
"vOTU_28294"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Melanieviridae"
"vOTU_284"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Viggaviridae"
"vOTU_30436"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Luccaviridae"
"vOTU_32590"	109.934203485716	1.04283834759988	1.02419837076322	1.01819957673118	0.308583120574362	0.434108457757153	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Madsviridae"
"vOTU_329"	8323.69962615488	-3.78772236237059	0.619957855740317	-6.10964491747188	0.000000000998530506805207	0.00000000487517835675483	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Sylvesterviridae"
"vOTU_33083"	516.934396901926	-6.49598799470586	0.390102340609014	-16.6520097894428	2.92608131288797e-62	8.09549163232339e-61	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Bertilviridae"
"vOTU_33477"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Karlviridae"
"vOTU_3530"	32.6507379258703	0.0793227459596055	0.386170742575009	0.205408481830283	0.837252994022597	0.902493487063319	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Dagmarviridae"
"vOTU_3541"	467.612024631857	2.13752227309263	0.305456989588338	6.99778478133158	2.60041126973499e-12	1.96212850352731e-11	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC5"	"Olineviridae"
"vOTU_36517"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC5"	"Katrineviridae"
"vOTU_36583"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Maisaviridae"
"vOTU_3687"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Selmaviridae"
"vOTU_38119"	0	NA	NA	NA	NA	NA	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Adamviridae"
"vOTU_38321"	15.9004797481205	3.32163059369487	0.941957922098758	3.5263046424558	0.000421401930728752	0.00124915572323166	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Oskarviridae"
"vOTU_39550"	13.6284438995749	-2.0653725472988	0.799636513564891	-2.58288924062645	0.00979767715215758	0.0219785730710562	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Hjalteviridae"
"vOTU_41295"	1.16836570422945	-4.83972385765372	3.07973742404662	-1.57147288592369	0.116072847656049	0.20497970969047	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC7"	"Vibeviridae"
"vOTU_43035"	292.529671673864	1.01370773824065	0.684297950381885	1.48138356643467	0.138504391346316	0.225409107485182	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Elenaviridae"
"vOTU_43426"	173.960945694535	0.987046078044119	1.03275433393474	0.955741404912358	0.339202898301695	0.461538369820339	"Orthornavirae"	"Pisuviricota"	"Stelpaviricetes"	"Stellavirales"	"Astroviridae"
"vOTU_445"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Johanneviridae"
"vOTU_47702"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Andyviridae"
"vOTU_4972"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC4"	"Akselviridae"
"vOTU_49782"	276.648084794835	-8.46260443321521	0.674059424178355	-12.5546860256879	3.74664455911209e-36	5.18285830677173e-35	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"Picobirnaviridae"
"vOTU_50813"	46.7546214760977	0.607207800129775	0.631242963112146	0.961924069832203	0.336087746744302	0.461538369820339	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Magneviridae"
"vOTU_5133"	1009.30098762741	1.51822631797921	0.300819985504896	5.04695961417265	0.000000448896191191204	0.00000196096757204578	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC12"	"Corneliaviridae"
"vOTU_51383"	1.03269040212692	-4.67804854179257	3.08732915249639	-1.51524126865771	0.129711315565975	0.219715085550529	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"f.0117.base-Cysto"
"vOTU_519"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC4"	"Lunaviridae"
"vOTU_52959"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Alvaviridae"
"vOTU_55467"	37.191634430195	-0.00527813338344805	0.783413090805622	-0.00673735663265505	0.994624407830336	0.994624407830336	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Ibiviridae"
"vOTU_55594"	6.25565113943925	-0.244536588490692	1.3607674661291	-0.179704905193178	0.857384242352073	0.912344770707975	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Hannibalviridae"
"vOTU_55663"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Ronjaviridae"
"vOTU_56646"	100.936893529542	0.0962577562851105	0.819302815010035	0.117487398458324	0.90647382945825	0.942040307537314	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Alexanderviridae"
"vOTU_56934"	8.10476127907676	5.08076699410038	1.17345639132352	4.32974504350338	0.0000149282074295003	0.0000563200553022058	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Christianviridae"
"vOTU_579"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Lukasviridae"
"vOTU_5878"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Dinaviridae"
"vOTU_59748"	278.891277443496	0.543465509601341	0.362254548975251	1.50023101473453	0.133554571959195	0.221700589452264	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Najaviridae"
"vOTU_59821"	1.09920086522058	-4.76040011805858	3.08335900743887	-1.54390069614784	0.122612391441318	0.212017260200612	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Agnesviridae"
"vOTU_60410"	1.0630081170727	2.15541415144715	2.86640007067144	0.751958588579803	0.452075962799901	0.543801520469447	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC4"	"Adrianviridae"
"vOTU_60650"	177.776915292229	3.16106235131061	0.552562629262696	5.72073134140203	0.0000000106066499748958	0.0000000489084415509085	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC6"	"Mikkelineviridae"
"vOTU_66446"	4.09297587126984	-6.65317778377929	1.94141622962139	-3.42697134301631	0.000610353478481163	0.00168864462379789	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Emilviridae"
"vOTU_688"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Saraviridae"
"vOTU_68827"	5098.20058764414	-11.5746205121495	0.47993980621595	-24.1168170721422	1.66536829853108e-128	6.91127843890398e-127	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Thorviridae"
"vOTU_68973"	28.1552305443445	-0.540167413340092	0.708158971189711	-0.762777053339603	0.445596368281333	0.543801520469447	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Ebbeviridae"
"vOTU_70533"	370.179432667784	3.02745127296647	0.33966722952199	8.9129919222027	4.96736028028536e-19	4.58101003626316e-18	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Rasmusviridae"
"vOTU_73052"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Crassvirales"	"Karenviridae"
"vOTU_73197"	16.1176621744709	2.23837997440927	1.16013545189763	1.92941261362883	0.053679659039032	0.0990091488942147	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Amandaviridae"
"vOTU_73344"	0.419929589589908	0.835492466454177	3.07331919954706	0.271853462724376	0.785734695341209	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC2"	"Martinviridae"
"vOTU_7554"	129.1375119291	1.96221347832298	0.541060134343349	3.62660886244076	0.00028716778190574	0.000916727919160633	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Irisviridae"
"vOTU_76310"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC8"	"Pippiviridae"
"vOTU_766"	0.549357358336309	1.20715980926621	3.06525791805801	0.393819979113211	0.693713952794424	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC3"	"Peterviridae"
"vOTU_76916"	4.1522719758032	-6.6858914669163	2.3756332339775	-2.81436181784769	0.00488741846599328	0.0115901637907841	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC9"	"Majaviridae"
"vOTU_7727"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Nathalieviridae"
"vOTU_77991"	0.952767972604764	1.99486228668679	2.9219122019003	0.6827249242429	0.494780677197082	0.570372169546637	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"VOC1"	"Mathildeviridae"
"vOTU_78368"	1.13680772025793	2.25462086301011	2.77048829208606	0.813799094351153	0.41576005401313	0.5228497648953	"Bamfordvirae"	"Nucleocytoviricota"	"Megaviricetes"	"Unclassified_Megaviricetes"	"Unclassified_Megaviricetes"
